Season,Date,GameID,posteam,DefensiveTeam,qtr,down,ydstogo,yrdline100,PlayType,Yards.Gained,PassLocation,RunLocation,RushAttempt,PassAttempt,QBHit,Touchdown,Fumble,InterceptionThrown,Accepted.Penalty,Penalty.Yards,PenaltyType,PenalizedTeam,PenaltySide
2015,2015-12-06,2015120605,CHI,SF,1,1.0,10,30.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,2.0,10,30.0,Run,7,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,3.0,3,23.0,Pass,1,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,4.0,2,22.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,1.0,10,53.0,Run,6,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,2.0,4,47.0,Run,6,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,2.0,8,39.0,Pass,6,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,3.0,2,33.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,4.0,2,33.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,1.0,10,67.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,2.0,9,66.0,Pass,0,right,,0,1,0,1,0,1,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,1.0,10,80.0,Run,-2,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,2.0,12,82.0,Pass,31,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,1.0,10,51.0,Run,8,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,2.0,2,43.0,Run,7,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,1,1.0,10,36.0,Run,3,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,2.0,7,33.0,Pass,14,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,1.0,10,19.0,Run,14,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,1.0,5,5.0,Run,5,,left,1,0,0,1,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,1.0,10,67.0,Run,2,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,2.0,18,75.0,Pass,2,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,3.0,16,73.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,4.0,16,73.0,Punt,-1,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,1.0,10,80.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,2.0,8,78.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,3.0,3,73.0,Pass,8,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,1.0,10,65.0,Pass,14,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,1.0,10,51.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,2.0,10,51.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,3.0,6,47.0,Pass,15,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,2,4.0,6,47.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,1.0,10,80.0,Pass,5,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,2.0,5,75.0,Run,4,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,3.0,1,71.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,1.0,10,69.0,Pass,7,left,,0,1,0,0,1,0,1,10,UNKNOWN,CHI,Offensive
2015,2015-12-06,2015120605,CHI,SF,3,1.0,14,73.0,Run,9,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,2.0,5,64.0,Run,4,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,3.0,1,60.0,Run,3,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,1.0,10,57.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,2.0,10,57.0,Run,14,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,1.0,10,43.0,Run,9,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,2.0,1,34.0,Run,4,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,1.0,10,30.0,Run,5,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,2.0,5,25.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,3.0,4,24.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,4.0,2,22.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,1.0,10,81.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,2.0,11,82.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,3.0,9,80.0,Pass,16,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,1.0,10,64.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,2.0,8,62.0,Run,5,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,3.0,3,57.0,Pass,7,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,1.0,10,50.0,Run,0,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,2.0,15,55.0,Pass,3,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,3.0,12,52.0,Pass,10,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,3,4.0,2,42.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,1.0,10,46.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,2.0,19,55.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,3.0,19,55.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,4.0,19,55.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,1.0,10,59.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,2.0,10,59.0,Run,0,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,3.0,10,59.0,Sack,-8,,,0,0,1,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,4.0,18,67.0,Punt,1,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,1.0,10,83.0,Run,15,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,1.0,10,68.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,2.0,9,67.0,Pass,7,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,3.0,2,60.0,Pass,30,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,1.0,10,30.0,Pass,26,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,1.0,4,4.0,Run,4,,left,1,0,0,1,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,1.0,10,28.0,Run,0,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,2.0,10,28.0,Run,0,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,3.0,10,28.0,Run,11,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,1.0,10,17.0,Run,0,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,2.0,10,17.0,Run,-1,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,4,3.0,11,18.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,5,1.0,17,92.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,5,2.0,17,92.0,Pass,9,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,5,3.0,8,83.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-06,2015120605,CHI,SF,5,4.0,8,83.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,1,1.0,10,72.0,Run,3,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,1,2.0,7,69.0,Pass,10,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,1,1.0,10,59.0,Sack,-7,,,0,0,1,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,1,2.0,27,76.0,Run,3,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,1,3.0,24,73.0,Pass,9,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,1,4.0,15,64.0,Punt,27,,,0,0,0,0,0,0,1,6,ILLEGAL BLOCK ABOVE THE WAIST,WAS,Defensive
2015,2015-12-13,2015121306,CHI,WAS,2,1.0,10,93.0,Run,9,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,2.0,1,84.0,Run,5,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,1.0,10,79.0,Run,-1,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,2.0,11,80.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,3.0,11,80.0,Pass,12,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,1.0,10,68.0,Pass,15,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,1.0,10,53.0,Run,2,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,2.0,8,51.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,3.0,8,51.0,Pass,12,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,1.0,10,39.0,Sack,-9,,,0,0,1,0,1,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,1.0,10,78.0,Run,5,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,2.0,5,73.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,1.0,10,64.0,Pass,30,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,1.0,10,34.0,Run,2,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,2.0,28,52.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,3.0,28,52.0,Pass,10,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,4.0,18,42.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,1.0,15,63.0,Pass,7,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,2.0,8,56.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,3.0,8,56.0,Pass,36,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,1.0,10,20.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,2,2.0,10,20.0,Pass,20,left,,0,1,0,1,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,1.0,10,80.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,2.0,10,80.0,Run,7,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,3.0,3,73.0,Sack,-8,,,0,0,1,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,4.0,11,81.0,Punt,6,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,1.0,10,80.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,2.0,8,78.0,Pass,13,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,1.0,10,65.0,Run,8,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,2.0,2,57.0,Run,3,,left,1,0,0,0,0,0,1,15,UNKNOWN,WAS,Defensive
2015,2015-12-13,2015121306,CHI,WAS,3,1.0,10,39.0,Pass,11,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,1.0,10,28.0,Run,0,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,2.0,10,28.0,Pass,11,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,1.0,10,17.0,Run,8,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,2.0,2,9.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,3.0,2,9.0,Pass,9,left,,0,1,0,1,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,1.0,10,21.0,Run,4,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,2.0,6,17.0,Run,10,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,3,1.0,7,7.0,Run,7,,right,1,0,0,1,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,1.0,10,80.0,Run,0,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,2.0,10,80.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,3.0,10,80.0,Pass,8,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,4.0,2,72.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,1.0,10,94.0,Run,-1,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,2.0,11,95.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,3.0,7,91.0,Pass,26,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,1.0,10,65.0,Pass,24,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,1.0,10,41.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,2.0,10,41.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,3.0,10,41.0,Pass,2,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,4.0,8,39.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,1.0,15,85.0,Pass,50,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,1.0,10,35.0,Run,3,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,2.0,7,32.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,3.0,7,32.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-13,2015121306,CHI,WAS,4,4.0,7,32.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,1,1.0,20,60.0,Run,3,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,1,2.0,17,57.0,Sack,-8,,,0,0,1,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,1,3.0,25,65.0,Run,13,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,1,4.0,12,52.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,1,1.0,10,74.0,Pass,5,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,1,2.0,5,69.0,Run,0,,middle,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,1,3.0,5,69.0,Sack,-3,,,0,0,1,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,1,4.0,8,72.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,1.0,10,72.0,Run,5,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,2.0,5,67.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,3.0,1,63.0,Run,7,,middle,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,1.0,10,56.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,2.0,10,56.0,Pass,5,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,3.0,5,51.0,Pass,14,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,1.0,10,37.0,Run,-4,,middle,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,2.0,14,41.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,3.0,14,41.0,Sack,-9,,,0,0,1,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,4.0,23,50.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,1.0,10,52.0,Pass,8,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,2.0,2,44.0,Run,5,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,1.0,10,39.0,Pass,9,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,1.0,10,15.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,2.0,10,15.0,Run,5,,middle,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,3.0,5,10.0,Pass,10,left,,0,1,0,1,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,1.0,10,85.0,Pass,18,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,1.0,10,67.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,2.0,10,67.0,Pass,9,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,2,3.0,1,58.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,1.0,10,53.0,Run,2,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,2.0,8,51.0,Run,10,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,1.0,10,41.0,Sack,-6,,,0,0,1,0,1,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,1.0,10,80.0,Run,4,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,2.0,6,76.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,3.0,6,76.0,Pass,6,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,1.0,10,70.0,Run,7,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,2.0,3,63.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,1.0,10,59.0,Pass,5,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,2.0,5,54.0,Run,9,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,1.0,10,45.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,2.0,10,45.0,Pass,5,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,3.0,5,40.0,Pass,4,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,4.0,1,36.0,Run,2,,middle,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,1.0,10,34.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,2.0,10,34.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,3.0,9,33.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,4.0,9,33.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,1.0,10,58.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,2.0,9,57.0,Sack,-8,,,0,0,1,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,3,3.0,22,70.0,Pass,23,middle,,0,1,0,0,0,0,1,10,UNKNOWN,CHI,Offensive
2015,2015-12-20,2015122002,CHI,MIN,4,3.0,22,70.0,Pass,11,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,4.0,11,59.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,1.0,10,80.0,Pass,0,right,,0,1,0,0,0,1,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,1.0,10,65.0,Pass,9,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,2.0,1,56.0,Run,9,,middle,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,1.0,10,47.0,Pass,20,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,1.0,10,27.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,2.0,10,27.0,Run,7,,middle,1,0,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,3.0,3,20.0,Pass,4,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,1.0,10,16.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,2.0,10,16.0,Pass,12,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,1.0,4,4.0,Pass,4,right,,0,1,0,1,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,1.0,10,80.0,Pass,7,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,2.0,3,73.0,Pass,7,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,1.0,10,66.0,Pass,17,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,1.0,10,49.0,Pass,11,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,1.0,10,38.0,Pass,10,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-20,2015122002,CHI,MIN,4,1.0,10,28.0,Pass,11,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-27,2015122708,CHI,TB,1,1.0,10,80.0,Pass,9,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-27,2015122708,CHI,TB,1,2.0,1,71.0,Run,3,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-27,2015122708,CHI,TB,1,1.0,10,68.0,Pass,-4,left,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-27,2015122708,CHI,TB,1,2.0,14,72.0,Pass,1,right,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-27,2015122708,CHI,TB,1,3.0,13,71.0,Pass,9,middle,,0,1,0,0,0,0,0,0,,,None
2015,2015-12-27,2015122708,CHI,TB,1,4.0,4,62.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2015,2015-12-27,2015122708,CHI,TB,1,1.0,10,80.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2015,2015-12-27,2015122708,CHI,TB,1,2.0,8,78.0,Run,0,,right,1,0,0,0,0,0,0,0,,,None
